name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,winddir,sealevelpressure,cloudcover,visibility,severerisk,moonphase,conditions,description
mumbai,18.94,72.835,2019-07-13,30.1,27.3,28.7,37.9,31.9,35.5,26.4,87.1,12.2,100,12.5,rain,243.6,1007.2,59.9,2.7,,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-07-14,31,27.9,29.2,40.6,33.5,36.1,26.2,83.9,2,100,4.17,rain,250.6,1006.8,63.4,3,,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-07-15,31.3,28.5,29.7,41.1,34.4,37.1,26.1,81.2,0,0,0,,244.4,1005.6,66.3,3.1,,0.44,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-07-16,30.3,27.9,29.1,38.8,33.6,35.9,26.1,84.2,9.8,100,12.5,rain,253.6,1006.3,63,2.7,,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-17,31.8,28,29.6,40.6,33.2,36.4,25.8,80.4,5,100,4.17,rain,253.9,1006.1,59.3,3.3,,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-07-18,32,28,29.8,40.6,32.7,36.6,25.7,79.2,2,100,4.17,rain,258.3,1004.2,49.3,3.3,,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-07-19,32.5,27.9,30.1,40.6,33.2,37.1,25.7,77.3,0,0,0,,256.2,1002.5,45,3.3,,0.58,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-07-20,31.7,26.9,29,40.1,30.4,35.5,26,84.1,4.2,100,8.33,rain,204,1001.7,67.3,3.2,,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-07-21,32,26.9,29.3,41.2,30.8,36,26.1,83.2,0,0,0,,293.7,1000.3,66.8,2.9,,0.64,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-07-22,33.3,26,29.6,43.8,26,35.9,26,81.6,16,100,8.33,rain,201,999.7,64.1,3.3,,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
mumbai,18.94,72.835,2019-07-23,31.3,27.7,29.4,41.1,32,36.4,26,82.1,1,100,4.17,rain,199.4,1000.3,66.1,3,,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2019-07-24,29,26,26.9,36.9,26,29.7,25.8,93.6,112,100,25,rain,265.1,1003.3,69.4,2.1,,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-25,30,26,27.8,37.8,26,32.5,25.8,89.3,48,100,25,rain,246.7,1005.8,69.6,2.1,,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-26,30.9,26,28,39,26,32.6,25.8,88.2,150,100,25,rain,251.9,1004.5,71.6,2.2,,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-27,29.7,25.7,27.8,37.8,25.7,32.6,25.6,87.7,92,100,25,rain,254.9,1004.5,71.8,2.2,,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-28,30,27,28.8,37.7,30.4,34.9,25.8,83.7,10.5,100,12.5,rain,261.5,1004.6,66.6,2.6,,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-29,29,26.3,28.1,35.6,26.3,33.3,25.7,86.7,19,100,16.67,rain,271.2,1003.6,68.9,2.6,,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-07-30,28.7,24,26.9,34.6,24,30,25.3,91.4,81,100,29.17,rain,260.8,1004.4,72.4,2.4,,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-07-31,29,26.7,28,35.6,29.9,33,25.4,86.2,10,100,12.5,rain,255,1005.7,68.8,2.7,,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
mumbai,18.94,72.835,2019-08-01,30.9,27,28.5,38.4,30.6,34.1,25.6,84.5,16,100,16.67,rain,253.7,1004.9,68.4,2.7,,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-08-02,28.7,25,26.9,34.6,25,29.8,25.2,90.3,118,100,25,rain,251.8,1003.6,73,2.2,,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-08-03,28,25,26.5,33.6,25,28.7,25.2,92.8,148,100,33.33,rain,245.8,1003.1,78,1.9,,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-08-04,28,24.9,27,34.6,24.9,30.5,25.8,93.3,97,100,20.83,rain,252.3,1002.3,76.5,1.9,,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-08-05,29,26,28,35.6,26,33.2,25.9,88.5,40,100,16.67,rain,260.2,1002.2,71.7,2.5,,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-08-06,29,25.7,27.9,35.8,25.7,33.1,25.8,88.1,10,100,12.5,rain,256,1001.7,69.9,2.5,,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-08-07,29,27,28.1,35.6,30.6,33.5,25.8,87.3,5,100,8.33,rain,254.2,1000.9,66.8,2.6,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-08,29,27.9,28.2,35.6,32.7,33.9,25.8,87,0.2,100,4.17,rain,256.1,1000,68.8,2.6,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-09,29,27.8,28.1,35.6,32.8,33.6,25.8,87.3,5.8,100,8.33,rain,245.9,1000.1,70.5,2.6,,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-08-10,29.3,28,28.4,36.2,32.5,33.9,25.5,83.9,0.5,100,4.17,rain,240,1001.5,66.1,2.7,,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2019-08-11,30.3,27.3,28.6,37.5,30.9,34,25.3,82.6,7.5,100,12.5,rain,237,1004,65.8,2.7,,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
mumbai,18.94,72.835,2019-08-12,30.7,27.3,28.6,39,31.3,34.4,25.6,83.5,3.1,100,8.33,rain,249.4,1004.9,68.2,2.7,,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-13,30.3,27,28.3,37.9,30.6,33.9,25.7,85.6,1,100,4.17,rain,253.8,1005.1,63.7,2.8,,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-14,29.7,27,28.3,36.9,30.6,33.8,25.6,85.7,5,100,8.33,rain,254.7,1005.9,64,2.8,,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-08-15,30,26.7,28.2,37.4,29.9,33.5,25.5,85.2,6,100,12.5,rain,259.3,1006.5,69.1,2.8,,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-08-16,30.4,26,28.3,37.6,26,33.3,25.3,84.3,6,100,8.33,rain,248.6,1006.2,67.6,3.1,,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-08-17,30.7,26.8,28.6,37.9,30,33.7,25,80.8,0.2,100,4.17,rain,234.8,1006.1,57.9,3.2,,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-18,30.7,26,28.6,37.3,26,33.5,24.9,80.6,3,100,8.33,rain,245.6,1007.6,53.1,3.3,,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-08-19,30.3,27.1,28.7,37.3,30.7,33.9,25,80.3,1,100,4.17,rain,244.9,1008.9,54,3.8,,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-20,31.1,27.2,29.1,37.2,30.6,34.1,24.4,76.2,0,0,0,,271.1,1008.9,43.6,4.2,,0.66,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-08-21,31.1,26,28.9,38.1,26,34,24.8,79,6.4,100,8.33,rain,262.5,1008,51.2,3.8,,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-22,31.5,26.3,29,37.4,26.3,33.9,24.6,77.6,0.1,100,4.17,rain,262.8,1007.3,53.1,3.5,,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-23,31.3,26.2,29.1,38.2,26.2,34.1,24.7,77.5,0,0,0,,252,1007.2,57.7,3.8,,0.75,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-08-24,31,27,28.7,36.6,30.1,33.4,24.4,77.5,3,100,8.33,rain,244.2,1006.8,56.1,3.4,,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-08-25,30.3,26,28.1,36.1,26,32,24.2,79.6,14,100,8.33,rain,241.4,1005.8,58.5,3.2,,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-26,31.3,25.8,28.5,37,25.8,32.2,24.2,78.4,0.1,100,4.17,rain,239.9,1005.6,53.9,3.4,,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-27,31,27,28.7,36.9,30.1,33.2,24.1,76.3,3,100,8.33,rain,230.1,1004.5,54.3,3.3,,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-08-28,31.3,26,28.7,37.6,26,33.3,24.7,79.4,3,100,4.17,rain,198.2,1004.6,49.5,3.5,,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-08-29,32.4,26.8,29.1,40.1,30.1,35,25.5,81.4,3.7,100,8.33,rain,217.4,1005,53.3,3.6,,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-08-30,30,26.5,28.2,37.8,26.5,33.3,25.6,86.4,10,100,12.5,rain,249,1003.6,62.8,2.8,,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-08-31,29.3,26.9,28.1,35.9,30.3,33.2,25.5,86.4,11,100,12.5,rain,242.3,1002.1,70.7,2.8,,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
mumbai,18.94,72.835,2019-09-01,28,25.5,26.9,33.6,25.5,29.8,24.9,88.8,25,100,25,rain,243,1003.3,67.9,2.5,,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-09-02,31.3,26.8,28.4,38.9,30.1,33.6,25.4,84,26,100,8.33,rain,223.6,1004.7,67.4,2.7,,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-09-03,28.7,25,26.5,35,25,28.5,25.3,93.4,163,100,29.17,rain,241.8,1004.1,68.6,2.2,,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-09-04,26.7,24,25.8,29.9,24,26.2,24.9,94.8,302,100,33.33,rain,260.6,1002.9,74,1.8,,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-09-05,28.7,26.1,27.1,35,26.1,30.8,25.8,92.7,30,100,16.67,rain,245.9,1001.7,69.6,2.6,,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-09-06,29,26,27.2,35.9,26,30.5,25.5,90.8,29,100,20.83,rain,232.5,1002.3,71.2,2.5,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-09-07,29,25.7,26.9,35.2,25.7,29.5,25.4,91.9,78,100,29.17,rain,217.1,1002.5,71.1,2.3,,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-09-08,28.6,25,26.6,34.5,25,29,25.6,94,74,100,25,rain,226.1,1004.1,67.9,2.3,,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-09-09,28.4,25.6,27.2,34.3,25.6,31,25.6,91.2,52,100,12.5,rain,244.5,1004.2,66.5,2.4,,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-09-10,31.3,26.2,27.9,39.7,26.2,32.5,25.5,87.2,0.3,100,4.17,rain,235.1,1004.2,66.2,2.9,,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-09-11,29.3,25.8,27.2,36.2,25.8,30.1,25.1,88.8,7.7,100,8.33,rain,230.2,1006.9,67,2.7,,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-09-12,29,26,27.4,35.6,26,31.4,25.5,89.4,11,100,12.5,rain,241.3,1008.3,71.1,2.7,,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-09-13,29,24.4,27.3,35.9,24.4,31.2,25.4,89.8,39,100,16.67,rain,247.7,1008.7,68.4,2.6,,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-09-14,30.2,26.5,28.4,38.4,26.5,34.1,26,87.2,15,100,12.5,rain,257,1008.2,63.8,3.1,,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-09-15,29.4,24.7,26.5,34.1,24.7,28.5,24.5,88.7,39,100,12.5,rain,306,1009,69.8,2.8,,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-09-16,29,26.9,27.9,35.6,30.4,32.9,25.7,87.9,4,100,8.33,rain,283.5,1008,60,2.8,,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
mumbai,18.94,72.835,2019-09-17,29.1,26,27.6,35.7,26,31.5,25.6,88.7,3,100,8.33,rain,273.7,1006.9,66.5,2.8,,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-09-18,30.4,24.8,27.4,38.8,24.8,31.1,25.8,91.4,66,100,16.67,rain,297.2,1006.9,69,2.6,,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-09-19,30.7,25,27.3,37.6,25,30.2,25,87.9,6.1,100,8.33,rain,168.3,1005.8,67.4,2.6,,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-09-20,29,25,26.9,35.6,25,29.7,25.3,91.1,57.9,100,20.83,rain,159.4,1005.4,71.1,2.7,,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-09-21,31.5,26,28.4,38.3,26,32.2,24.3,78.9,0.8,100,4.17,rain,158.9,1005.3,53.7,3.6,,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2019-09-22,32.4,26.6,28.6,39.2,26.6,32.9,24.3,78.2,0,0,0,,173.1,1006.8,44.7,3.8,,0.75,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-09-23,32,26.3,28.9,39.6,26.3,33.9,25,80.1,0,0,0,,240.2,1008.7,33.2,3.6,,0.81,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-09-24,31,27.2,29,39.1,31,34.6,25.3,81,2.4,100,8.33,rain,314.8,1007.9,53.6,3.4,,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-09-25,30,24.3,27.5,37.4,24.3,32,25.7,90,29,100,8.33,rain,248.6,1007.2,68,2.8,,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-09-26,32,26,28.1,40.5,26,32.3,25.2,84.8,6,100,12.5,rain,187.1,1008.3,64,3.3,,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-09-27,30.9,24.5,27.3,37.5,24.5,30.2,24.4,84.4,23.2,100,16.67,rain,181.6,1011.6,60.8,3.1,,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2019-09-28,30.6,25.7,28.1,36.9,25.7,31.6,24.4,81,0,0,0,,184.4,1011,52.4,3.7,,0,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-09-29,31.1,26.5,28.6,38.1,26.5,33.2,24.7,80.2,0.2,100,4.17,rain,184.9,1011.5,46,4.1,,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
mumbai,18.94,72.835,2019-09-30,30.7,26.4,28.2,37.7,26.4,32.8,25.2,84.2,4.8,100,12.5,rain,214.5,1011.1,52.4,3.8,,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-10-01,31.3,27,29,38.1,30.5,34.3,24.9,78.8,0,0,0,,239.9,1011.3,46.5,4.3,,0.08,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-02,31.5,26.5,28.9,37.7,26.5,33.6,24.6,78.5,0,0,0,,260.1,1012,38.4,3.8,,0.12,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-03,31.3,26.2,29.1,39.9,26.2,34.5,25.1,79.4,0,0,0,,322.1,1011,35.5,3.6,,0.15,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-04,32,27,29.1,40.6,29.9,34.6,25,79,13,100,4.17,rain,334.8,1010.8,44.4,3,,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-10-05,32,26,28.6,40.6,26,32.3,23.9,75.9,0,0,0,,340.1,1009.8,40.1,3.2,,0.25,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-06,33,25,29,39.1,25,32.8,23.7,73.9,0,0,0,,211.7,1009.9,30.6,3.2,,0.25,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-07,33,26.4,30,42.1,26.4,36.1,25.1,75.3,0,0,0,,320,1010.6,37.3,2.7,,0.28,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-08,33.3,25,29.9,42.5,25,35.9,25.1,75.9,3,100,4.17,rain,318.9,1009.8,41.3,2.8,,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2019-10-09,32.5,25.5,28.3,39.6,25.5,31.2,23.6,76.4,0.4,100,4.17,rain,160,1009.5,59.1,3.2,,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2019-10-10,33.7,25.4,29.1,40.2,25.4,33.3,24.2,75.4,0,0,0,,162.4,1009.4,48.3,3.1,,0.38,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-11,33,24.9,29.4,38,24.9,33.1,23.3,70.6,8,100,4.17,rain,245.1,1009.4,38.4,3.4,,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
mumbai,18.94,72.835,2019-10-12,34,26,29.2,41.2,26,33.4,24,74.5,0.4,100,4.17,rain,140.7,1009.7,34.9,2.9,,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2019-10-13,35,25.5,29.9,40.8,25.5,34.1,23.5,69.5,0,0,0,,234.9,1010.7,30.5,3,,0.48,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-14,35.3,27.3,31.2,42,31.2,36.6,24,66.9,0,0,0,,42,1010.8,32.2,2.9,,0.5,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-15,36,26.7,31.7,39.4,27.8,34.2,20.3,52.1,0,0,0,,74.4,1010.3,15.6,3.2,,0.55,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-10-16,35.3,27,31.3,39.5,27.9,33.4,19.6,50.8,0,0,0,,70.5,1010.2,20.8,3.2,,0.58,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-17,35,26.7,31,39.3,27.8,34,20.9,55.7,0,0,0,,0.5,1010,16.4,3.1,,0.62,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-10-18,31,26.2,28.6,35.7,26.2,31.4,22.1,68.2,1,100,4.17,rain,82.7,1010.1,48.7,2.7,,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2019-10-19,27.3,24.8,26.1,30.3,24.8,26.8,23.4,84.9,10,100,12.5,rain,84.8,1011.3,70.1,2.7,,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-10-20,27.4,24.6,25.7,30.7,24.6,26.3,23,85.4,8.6,100,12.5,rain,84.1,1011.4,66.2,3,,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-10-21,32,24.6,27.9,36.8,24.6,30.5,23.3,77,6.4,100,8.33,rain,48.1,1009.4,61.6,3.5,,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-10-22,31,24.9,27.5,37.3,24.9,30.2,24.1,82.5,10,100,12.5,rain,117.4,1008.2,62.8,3.1,,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-10-23,29,24.8,26.6,33,24.8,28.7,24.2,86.7,3.2,100,8.33,rain,144,1006.7,64.2,3.2,,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2019-10-24,31,25.4,27.6,36.5,25.4,30,24.2,82.7,3,100,8.33,rain,100.9,1005.5,63,2.9,,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-10-25,30,24.9,27.6,34.4,24.9,29.8,23,76.7,3.2,100,8.33,rain,66.9,1004.2,64.9,3.3,,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-10-26,29.8,25.6,27.8,33.6,25.6,30.2,22.8,74.9,1,100,4.17,rain,102,1006.1,64,3.1,,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2019-10-27,32.3,24.4,28.5,35.9,24.4,31.2,23.3,75,0,0,0,,159.8,1008.7,50.4,3.1,,0.97,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-28,32.7,26.4,29.3,36.3,26.4,32.5,22.6,68.5,0,0,0,,233,1010.2,50.5,3.1,,0,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-29,33,26.3,29.8,40.5,26.3,34.5,23.9,71.1,0,0,0,,344.4,1010.7,30.5,3.1,,0.04,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-30,35.1,26.8,30.6,42.9,29.1,35.1,23.3,65.9,0,0,0,,81.3,1009.7,32.7,3.3,,0.07,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-10-31,34,26.3,30.2,38.1,26.3,33.1,21.5,60.4,0,0,0,,79.2,1008.7,46.5,3.9,,0.1,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-01,33.8,25,29.5,40.2,25,33.2,23.5,71.9,35,100,8.33,rain,159.9,1008,62.3,3.9,,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2019-11-02,32.6,24.8,28.3,37,24.8,30.8,22.9,73.9,11,100,4.17,rain,159.4,1010.9,47.4,3.9,,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
mumbai,18.94,72.835,2019-11-03,32.2,25.7,28.8,37.9,25.7,32.4,23.4,73.2,0,0,0,,225.7,1013.1,31.9,3.9,,0.2,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-04,32,25.7,28.7,39.2,25.7,33.1,24.6,78.8,0,0,0,,335.5,1013.7,34.4,3.2,,0.25,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-05,33.4,26,29.6,40.3,26,34.4,24.2,73.7,0,0,0,,313.7,1011.3,30.5,3.3,,0.26,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-06,31.5,26,28.8,35.8,26,32.5,23.7,74.7,0,0,0,,280.1,1009.2,25.7,3.3,,0.3,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-07,31.7,26.5,28.7,35.2,26.5,32.3,23.6,75,0,0,0,,187.6,1008.4,45.9,4,,0.33,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-08,30.3,25,27.7,36.7,25,30.9,23.9,80.3,63,100,12.5,rain,230.5,1009.6,52.9,3.3,,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2019-11-09,30.3,25.4,27.6,35.5,25.4,30.2,23.8,80.3,0,0,0,,204,1010.6,45.3,3.2,,0.39,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-10,32.7,24.9,28.4,40.1,24.9,32.5,24.8,81.8,0,0,0,,338.3,1010.9,25.1,2.9,,0.43,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-11,33,24.8,28.8,37.9,24.8,31.8,23.3,73.4,0,0,0,,185.5,1010.3,12.4,2.8,,0.46,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-12,33,24.8,29.2,35.4,24.8,32.2,22.5,68.5,0,0,0,,44.7,1010.7,17.1,2.7,,0.5,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2019-11-13,33.8,25.7,29.6,37.3,25.7,32.5,22.3,66.5,0,0,0,,55.9,1012,22.9,3,,0.53,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2019-11-14,32.7,24.4,28.6,32.2,24.4,29.2,18.5,56.6,0,0,0,,71.7,1012.1,4.2,3.2,,0.56,Clear,Clear conditions throughout the day.
